ISO,Year,PPP_a_t_na,PPP_n_t_na,PPP_t_na,rVA_a_t,rVA_n_t,rVA_t
SWE,1971,0.2364962098758663,0.21460334122633426,0.22145657488062914,12649561522.329018,154539001160.84177,163265233263.0382
SWE,1972,0.2517661702541628,0.24324364891089756,0.24892299043839655,12173609894.65683,158943013554.99393,167629280260.00653
SWE,1973,0.28677084825363375,0.28399825342850654,0.28967759105922325,12338594100.526833,166374031355.21124,175326932371.58792
SWE,1974,0.3822118947927559,0.31184875992213135,0.32293628524042245,12898428147.775831,172891204819.90442,182221209496.2632
SWE,1975,0.5027845435237871,0.3745247451381706,0.3878618214851563,11715268940.41803,177997857704.18747,187063676853.90854
SWE,1976,0.5445680906476641,0.39293309665902876,0.4073519704592024,11720830205.611568,182725015137.08685,191926151904.02997
SWE,1977,0.559273634860732,0.41043960432210985,0.4232321160127871,10941789615.13848,182785915828.43515,191719934164.3671
SWE,1978,0.5492334298769334,0.4528802651650794,0.46358800267099814,11132726392.919024,182155080740.95428,191137187022.24197
SWE,1979,0.5811334507168376,0.5194236318865048,0.5279254618310942,11084992198.336517,188993717161.94794,198152334567.35117
SWE,1980,0.6310575791176581,0.608359961726199,0.613458492149161,10822857140.679682,202528575947.3248,211978682180.32706
SWE,1981,0.579214332357839,0.5480282568570686,0.5531900338214478,10907199893.265083,203895456977.50424,213413241661.2435
SWE,1982,0.4872876098973851,0.47697193802961996,0.4817322095479505,11786292079.224314,206159358237.53748,216044392871.30374
SWE,1983,0.4220295641954009,0.4302721990610073,0.4340262437349009,12329940982.492472,209776238625.99603,219950946519.39767
SWE,1984,0.42525828911026964,0.4321880364084493,0.4359968104284646,12701048924.739271,216619407796.6981,227115291834.23538
SWE,1985,0.435275939000514,0.4418742343845185,0.44574454008071035,12854793833.373043,219954980417.5059,230598048399.9086
SWE,1986,0.5547441505542059,0.5720487547545264,0.5761512892344249,12819610682.014624,224090720047.98962,234838355692.15488
SWE,1987,0.6804851868921653,0.6733949025737739,0.6776257595145371,12052332923.710665,230508848752.14886,241172823605.47272
SWE,1988,0.7434852693942902,0.7449813774168901,0.7483930572594693,11921240370.60831,235802370611.29816,246570488160.8105
SWE,1989,0.6918931069633186,0.7690189887192441,0.770724623833634,13250963649.4302,240626097407.06653,251989209234.12112
SWE,1990,0.7201355483584285,0.9094148992078599,0.9071909481620919,13966671722.816576,243212683878.02783,254895769918.49118
SWE,1991,0.6797776149051535,0.9428762040927078,0.935690609407395,13033118260.05184,242012615644.11862,253339678782.0701
SWE,1992,0.6861560832013507,1.0023726552510117,0.9926640500920211,12718399604.966913,238748434885.1257,249874778730.3939
SWE,1993,0.4418050849770811,0.7587132017727858,0.7476866041047535,12916002439.798624,235664424822.06393,246771929366.1697
SWE,1994,0.5039676853934018,0.7927494452304893,0.7823677307395096,12159647578.98084,243249816015.08862,254310368803.03537
SWE,1995,0.5888517571715013,0.897268866273003,0.8857271254901009,12047554305.020197,253610225501.204,264924462941.10776
SWE,1996,0.5778624500629834,0.9774234239890582,0.9616058105734381,11819246680.850355,256908539052.11365,268237067518.7801
SWE,1997,0.5005928767235621,0.8796547828774758,0.8645997351080205,12143987489.236341,262841020470.60712,274449025127.04532
SWE,1998,0.508574665680133,0.8563729199529216,0.8416632899202967,11309881656.529186,272844133746.472,284446582924.5258
SWE,1999,0.46496897130085096,0.8383567686203408,0.8225064924384591,11503022763.378046,283073460481.01056,295031227720.4698
SWE,2000,0.39146337688714195,0.7762891745092261,0.7600878813274881,11986562376.54161,295015250023.01904,307476873180.79565
SWE,2001,0.3484480120093364,0.7076929660009246,0.6927175795471826,12469552512.872038,298320619320.6291,311042192448.5449
SWE,2002,0.3644447537513138,0.7637940708561022,0.7472087009253555,12853362080.820618,304422507005.78265,317448720780.19867
SWE,2003,0.4455736698717008,0.939723848291808,0.9191147467389067,12832481961.161283,309251365983.919,322406642766.0984
SWE,2004,0.456425863668458,1.0467415427773137,1.0224676713521388,14159468513.195387,320259712757.0438,334183566913.2564
SWE,2005,0.322244682215399,1.0453062442942367,1.0154371999979992,14103696614.631636,327314689729.4608,341418386344.09247
SWE,2006,0.3606414257703314,1.0800597115194808,1.0503422059059615,14532288544.48116,341987729131.6371,356653394696.628
SWE,2007,0.4668213439012235,1.2128908220303873,1.1820584396356937,15104568666.196901,352410991483.0422,367568283959.0576
SWE,2008,0.507793832683147,1.284337544810947,1.2517819662851721,12765171049.10158,349504956246.41266,363772945130.3794
SWE,2009,0.37105756910529636,1.1353502463247875,1.1038065980176555,13335528001.901335,332895290203.49054,346891383892.49884
SWE,2010,0.501097149026541,1.2170541003793538,1.1870409918756077,13389651469.965664,351442280261.28394,365980439925.9108
SWE,2011,0.5741760321242971,1.3673012492190824,1.334046139635704,14027594073.241688,363580195612.13745,378681028300.0932
SWE,2012,0.4857254506971775,1.3311173569632133,1.296054152362839,14176502295.02274,360984679868.60724,376063654476.8548
SWE,2013,0.4759173004558525,1.4019676998359816,1.363705124442761,15104293927.780333,364189485561.5622,379679067628.4697
SWE,2014,0.43498672849434833,1.360398995428001,1.3221377258829967,16623047894.580442,371696287890.5787,387921811647.4175
SWE,2015,0.3803070323700736,1.1331600150453358,1.1020603130733067,17187635340.63222,387290600902.9289,404151021910.8198
SWE,2016,0.38364498724266094,1.1341160289747196,1.1031150493026038,17081586311.836123,395374310505.1619,412426254395.7181
SWE,2017,0.3979590161171378,1.160072832430551,1.1285978927904272,17717605746.19615,402783470931.1274,420263980608.0738
SWE,2018,0.4381269620110628,1.1682400149922487,1.1379070575366836,16097198565.265064,411405268018.31226,428569899406.0155
SWE,2019,0.3947223073591831,1.102499535164235,1.07321893759776,17404678689.722687,421919217465.1992,439831743111.125
SWE,2020,0.3951904190086113,1.161131569539129,1.1294766679963006,16548868522.106487,410720281358.82635,428021448268.3584
SWE,2021,0.4450717271011354,1.2770340832458988,1.2425637753662022,15961752525.895952,437181763585.3731,455027056675.3822
SWE,2022,0.38441941889923414,1.143351207995273,1.111995263549307,15691409923.99087,444994471686.7785,462966944477.6005
SWE,2023,0.41393234844023696,1.163247653755748,1.132036861650284,14042704686.15305,444895470460.33374,462296202215.3721
CHE,1970,0.11938292211060685,0.1166222742281845,0.11715394392787934,4800976701.997213,203011998806.17212,206983007238.59875
CHE,1971,0.13781085681749464,0.13465957728460592,0.13527312523934787,4998721812.762091,211282177769.72195,215416379496.60226
CHE,1972,0.16379818758379575,0.1600389567743768,0.1607683227000162,5158098028.348839,218041774670.13464,222307881674.8865
CHE,1973,0.21387821923350595,0.20884010099961747,0.20979303703682667,5310019895.574502,224708049166.70218,229100784094.7745
CHE,1974,0.24261706958432994,0.2372566146049414,0.23833576309520232,5400131435.347381,227952333362.08716,232417335315.6126
CHE,1975,0.30032283918559904,0.29335491207769954,0.2946928576762535,4998217279.443184,211350823517.83847,215484968165.11346
CHE,1976,0.3192259256081521,0.3111254247896338,0.3125502796930492,4909786889.0295315,208451438651.0678,212515802986.14636
CHE,1977,0.33047044387303254,0.32461340621531704,0.32607570876281305,5092803388.319004,213384565829.28934,217589074675.6831
CHE,1978,0.46419911478157844,0.45188370367135494,0.4539614802189701,5042437243.073906,214330695788.92783,218505859748.91418
CHE,1979,0.511484382925142,0.49515220874056276,0.49744773435857764,5117882331.235189,219952486183.15472,224199787303.18118
CHE,1980,0.5038817637919428,0.50632416384103,0.5084904989105873,5687397594.025428,229249834097.56625,233909004683.53314
CHE,1981,0.48022662148758105,0.4545543187707384,0.4567711544215226,5259806725.507253,233698745142.02792,238094441946.12323
CHE,1982,0.49506716959642183,0.47113010532954414,0.47336703009686076,5209992061.738215,231584473561.64536,235938936056.7768
CHE,1983,0.5231696539978661,0.4645449186419078,0.4672378185165497,4951173973.464412,234137905590.4083,238332330699.63748
CHE,1984,0.511177625612953,0.4287052680474175,0.4317671597348004,5092934849.211697,241487889473.2414,245804995441.6171
CHE,1985,0.4979334373310163,0.4191654552680087,0.4218063357002641,4926673332.15116,250857479877.86523,255102723785.87326
CHE,1986,0.7164471959433748,0.5899831311555221,0.5936113391712406,4715371145.619957,255960094283.1536,260086764054.57263
CHE,1987,0.9454512880397127,0.7259965592013933,0.7310221705240881,4460423538.553028,260571712112.0713,264549130513.59348
CHE,1988,1.049230476538366,0.7582146248237064,0.7639794586565027,4356215732.346825,269891002793.13626,273837178950.78668
CHE,1989,0.9332138351237528,0.7000089007552303,0.7050077548499403,4688782341.730271,281419525807.1909,285630630411.14795
CHE,1990,1.1208627909876783,0.8639048318476846,0.8692255560534772,4668478195.578306,291257239823.73267,295494372554.43665
CHE,1991,1.0912850513707983,0.8841076960564298,0.8884267924848875,4545189495.022147,292501772355.7978,296662783732.9154
CHE,1992,1.0476275884351358,0.9269224214670433,0.9299798933615866,4546060793.307588,292217550663.36224,296377997340.91473
CHE,1993,0.9882093327103869,0.9037799994848738,0.9059606535709284,4302844114.292858,290605037955.0006,294599032212.0749
CHE,1994,1.0877551733236315,0.9936778834673523,0.9956596927932625,4031808126.1542416,292374631268.5561,296197412690.4764
CHE,1995,1.198618587441097,1.1551907498359661,1.1567246179878725,4117568447.1496177,292336752020.8908,296215798055.25555
CHE,1996,1.01294861080542,1.112882655419885,1.1123551948247434,4095277078.2770195,293339345775.50525,297207741583.9891
CHE,1997,0.8946364613295197,0.9473777503050447,0.9473256498977384,4102940529.5185843,297755077499.72003,301646192827.9993
CHE,1998,0.8561375385279819,0.9470454342307698,0.9464240140109959,4153899063.4495974,306269082882.5389,310227806102.58044
CHE,1999,0.7649091888278579,0.9158730019636082,0.9144635958304821,4253999356.4376693,308603128124.3309,312637045226.4515
CHE,2000,0.679303716274706,0.8282450504024904,0.8267755751350766,4331721395.564544,318721772460.46265,322847327576.3517
CHE,2001,0.6587503139860017,0.8374974633769795,0.8354978705502092,4006351756.800056,324993039674.20807,328929661590.9668
CHE,2002,0.7014807515710532,0.9079876334165436,0.9057018267224743,4116725955.630959,324626117609.534,328633878732.4249
CHE,2003,0.8635755788618056,1.065961293292882,1.0634787096974487,3509420386.2788587,324209518336.2627,327816103910.83075
CHE,2004,0.915700959924469,1.1617778767848217,1.1590460426821076,4124268353.629983,331171366167.8466,335210292621.11505
CHE,2005,0.8611705891641164,1.1749831044902017,1.1713538248566204,3976244643.8968883,339837255343.13824,343813499987.03516
CHE,2006,0.8736714333054957,1.195962066813809,1.1921551253512095,3807736577.8068814,352574827695.7143,356491216011.7319
CHE,2007,0.9363785400876435,1.2827551260746968,1.2786925546291221,4052134288.376575,365119724963.2411,369247110032.41565
CHE,2008,1.0978484857935156,1.4396609033930958,1.4355646690562436,4048624720.5786858,376372689868.7632,380542817055.484
CHE,2009,0.9438124985480119,1.448067705016177,1.442236539065998,4242449510.369013,366476270829.9126,370734283061.61914
CHE,2010,0.9686453006506114,1.5176662572316109,1.511338262901502,4098534777.231555,377754499702.11127,381962991566.5305
CHE,2011,1.072453897940111,1.7820104631163025,1.7738010520122656,4517130056.290725,384900507055.83167,389412974913.4106
CHE,2012,1.001091117901805,1.690200694902444,1.6822885076940608,4351185585.482293,390242681133.0613,394667371878.88214
CHE,2013,1.1510749645215577,1.709783328345601,1.7032776799534959,4064934692.539556,396902968786.56586,401166017497.3925
CHE,2014,1.141774022381878,1.7221279157600045,1.7154085318616794,4510756212.576563,405315120028.6223,409905124106.27515
CHE,2015,1.0643833440391013,1.6244837892435977,1.6180061599609417,4085255041.2775407,411188857636.1224,415522466852.53143
CHE,2016,1.0976803196369926,1.5787668162072002,1.5730863503458878,4123626966.691675,419804005237.40814,424197347335.5933
CHE,2017,1.0986880662340972,1.5730313186652671,1.5673908027809353,3994797029.552264,425632151034.06683,429964076881.87683
CHE,2018,1.077412444942418,1.5969296454590243,1.590866069692357,4335214367.3533745,438389350182.4376,442996287932.02966
CHE,2019,1.1206217335256727,1.5693007744796599,1.5639022005746666,4169958142.802941,443997999397.46063,448518679612.33325
CHE,2020,1.268653603905302,1.647691092251649,1.6428964206772683,4125596034.3546352,434860911689.92773,439315828894.21094
CHE,2021,1.3349119905544737,1.71165591450717,1.7065922971154484,3832923626.1498346,459980884071.2351,464343837615.82495
CHE,2022,1.1997268062844781,1.6891416197577704,1.6832322857325186,4256603464.529825,474377150763.2802,479076451260.88495
CHE,2023,1.338445890930112,1.818226486269233,1.8122535886183087,4176016899.5703053,476347863971.363,481002041372.5801
THA,1970,0.1053989441619702,0.07554119965139018,0.0782184921671576,18148662193.346973,72471060632.3091,94445705722.84857
THA,1971,0.09708468513173645,0.07677756230024775,0.07757938689243304,18930024575.23703,76219248090.09283,99120963082.63176
THA,1972,0.11617259925373098,0.07861615906040616,0.08255005311584157,18608591679.334175,80936599531.98447,103267444716.13875
THA,1973,0.15274750057835934,0.09121986501303507,0.09900062444065504,20365039087.87131,89010822832.43547,113436295243.35728
THA,1974,0.18412963249475875,0.11166018017345296,0.12059313497776104,20958719174.80535,93385170806.70961,118468818806.7941
THA,1975,0.19065165690996977,0.11517130609480163,0.12446755353401225,21874695064.78922,98520459092.89467,124668448673.65617
THA,1976,0.20370308922581706,0.11970962348545762,0.13014813673120584,23196668746.75111,108460034456.87,136067587414.5398
THA,1977,0.21529914304426745,0.12803988104097627,0.13831838508767905,23729945336.58624,121162213381.27301,149095380707.20944
THA,1978,0.22981969541605518,0.14222950607195406,0.15227105774906013,26687990886.176155,132857314980.44485,164375663993.15726
THA,1979,0.2614231652618871,0.15172688893585173,0.16447693388343604,26200448372.852608,142922824901.10577,173487181766.79047
THA,1980,0.292370113250201,0.17051577394557083,0.18436909241760358,26650885880.6787,150932202290.36688,181853928824.79852
THA,1981,0.2752931547127594,0.17645168960229957,0.1867376109398937,28014936022.234924,160944609496.28882,193379727912.78235
THA,1982,0.244990496845524,0.18125653121376764,0.18636141584086888,28708295689.717926,170394170229.50766,203466558184.1193
THA,1983,0.27675644970833035,0.1840369461913472,0.19314556018697648,30078121421.92785,180248613039.63974,214846866567.881
THA,1984,0.24236874342787768,0.1879086634160394,0.19159641957976822,31407373629.257275,190002513295.72412,226075644289.09943
THA,1985,0.1941689315400005,0.1702466148317727,0.17007420229617967,32823259697.645275,199356402854.40408,237031892267.52423
THA,1986,0.2123273725700629,0.1777511570713618,0.17910207906359182,32948445626.724564,211901431901.23898,249363836697.0386
THA,1987,0.2499074690565713,0.1875506237553049,0.19247861268320815,32970826040.778206,235300152463.2723,272083975059.37152
THA,1988,0.28375106820811896,0.20121826567828954,0.20838202611706635,36436180480.9569,266216071318.80066,306678759632.80286
THA,1989,0.3222096468001859,0.20751506495533473,0.218336109757217,39995965829.47987,298712508840.4148,342931967513.7417
THA,1990,0.2317139220552291,0.23375180773035759,0.2321149669648931,38118898841.16839,340512477693.01434,380966759389.4253
THA,1991,0.2564098102206785,0.24573198054098147,0.2454026449685195,40709119959.71426,369347101509.10254,412377839273.1086
THA,1992,0.2738398944684357,0.25558272122237297,0.2562856731728444,42525975872.08072,406559994472.09155,450883644964.3253
